kind,policy,scenario,burst_duration_seconds,rate_cv2,achieved_rate_cv2_mean,achieved_rate_cv2_max,seed,risk_e,p_mission,risk_utilization,target_met,pass_count,fixed_over_policy_gain,mean_tau_seconds,min_tau_seconds,max_tau_seconds,observed_corrections,high_activity_events,relax_events,max_k_per_pass,p_cache_entries
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.52576952489,2.72337248723,21460621,0.00181435907898,0.00181271412454,0.180527208784,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525635377557,2.69242675071,21460622,0.0098159110571,0.00976789224672,0.976674929095,true,6266055,5.03558937801,25.1779545504,1,600,310641,292806,270619,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525635377557,2.69242675071,21460622,0.00164046688154,0.00163912205123,0.163225080778,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.527974412046,2.76245687943,21460623,0.0098682572312,0.00981972575238,0.981883329577,true,6274716,5.02863874636,25.1432005847,1,600,310780,292882,271027,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.527974412046,2.76245687943,21460623,0.00154704092896,0.001545844878,0.153929276744,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.527402885172,2.86837233421,21460624,0.0098551706716,0.00980676761442,0.980581227857,true,6275366,5.02811788189,25.1405917997,1,600,310750,292831,270780,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.527402885172,2.86837233421,21460624,0.00159385061949,0.00159258111414,0.158586801747,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525528391267,2.84271217963,21460625,0.00998754602711,0.00993783612027,0.993752464863,true,6252618,5.04641095938,25.2320581555,1,600,310368,292165,270135,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525528391267,2.84271217963,21460625,0.00171106827427,0.00170960523152,0.170249860225,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.52652597515,2.87479995613,21460626,0.0097097087613,0.00966272173893,0.96610788961,true,6288195,5.01785965607,25.0892982803,1,600,310935,293269,271415,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.52652597515,2.87479995613,21460626,0.001669674581,0.00166828144986,0.166131222412,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.523319951059,2.69990238405,21460627,0.00982144765382,0.00977337474738,0.977225815832,true,6256454,5.04331686927,25.2165904201,1,600,309744,291870,270053,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.523319951059,2.69990238405,21460627,0.0017433708293,0.00174185204111,0.173463937396,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.523488825341,2.84225971915,21460628,0.00974695505899,0.00969960744907,0.969813865035,true,6269758,5.03261529392,25.1630831684,1,600,310109,292366,270507,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.523488825341,2.84225971915,21460628,0.00161241975292,0.00161112050259,0.160434414971,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525501544156,2.79626049848,21460629,0.00994023320241,0.00989099237452,0.98904487843,true,6246026,5.05173689639,25.2586851223,1,600,309381,291364,269595,8,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525501544156,2.79626049848,21460629,0.00178263680937,0.00178104885609,0.177370869526,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.522470955311,2.75105180525,21460630,0.00985869403872,0.00981025642254,0.980931799934,true,6250337,5.04825259822,25.2412679508,1,600,309673,291881,269955,10,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.522470955311,2.75105180525,21460630,0.00176271367662,0.00176116100931,0.175388534504,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.526591454264,2.81177566697,21460631,0.0100006326091,0.00995079256518,0.995054568811,true,6260215,5.040286955,25.201441484,1,600,310128,291987,270537,8,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.526591454264,2.81177566697,21460631,0.00179134109066,0.00178973759682,0.178236938225,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525575861545,2.70676293024,21460632,0.00994878985463,0.0098994643567,0.989896258159,true,6271580,5.03115323411,25.1557723891,1,600,310283,292276,271123,14,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525575861545,2.70676293024,21460632,0.00179772423028,0.00179610929196,0.178872055271,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.52652409448,2.80156508088,21460633,0.00981993770354,0.00977187955328,0.977075577043,true,6266227,5.03545115745,25.1772559468,1,600,310312,292444,270692,10,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.52652409448,2.80156508088,21460633,0.00164008002459,0.00163873582831,0.163186588836,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.527751165297,2.78036708836,21460634,0.00998251279748,0.0099328528975,0.993251662729,true,6254044,5.04526031477,25.2263036525,1,600,309988,291920,270019,9,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.527751165297,2.78036708836,21460634,0.0017296374077,0.00172814244696,0.172097473449,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.52340739942,2.82010351673,21460635,0.0098717805719,0.00982321448869,0.982233899026,true,6272148,5.03069761747,25.1534971751,1,600,310177,292321,270774,12,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.52340739942,2.82010351673,21460635,0.00171493684373,0.00171346717979,0.170634779646,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.527523288942,2.89604380636,21460636,0.00984057413773,0.00979231411988,0.979128884962,true,6271076,5.03155758278,25.1578038601,1,600,310042,292150,271076,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.527523288942,2.89604380636,21460636,0.00174859339808,0.00174706549933,0.173983578615,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.523967854464,2.82716904192,21460637,0.00989241698156,0.00984364797163,0.984287204503,true,6250623,5.04802161321,25.2401098259,1,600,309874,291893,270189,8,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.523967854464,2.82716904192,21460637,0.00168205400328,0.00168064014329,0.167362964562,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.524153427714,2.82773509478,21460638,0.0100444225801,0.009994145842,0.999411634247,true,6250289,5.04829136701,25.2414606749,1,600,309509,291462,269978,21,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.524153427714,2.82773509478,21460638,0.00173137826396,0.00172988029325,0.172270687189,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.528315946841,2.81103865923,21460639,0.00980936778757,0.00976141286995,0.976023879257,true,6268043,5.0339922684,25.1699792104,1,600,310306,292472,270500,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.528315946841,2.81103865923,21460639,0.00165632801634,0.00165495706211,0.164803250407,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525808965201,2.81795781102,21460640,0.00987933049744,0.00983069022147,0.982985110293,true,6236350,5.05957491161,25.2978792082,1,600,309222,291335,269273,12,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525808965201,2.81795781102,21460640,0.001734666548,0.00173316288356,0.172597868697,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525474372392,2.74517180849,21460641,0.00991204678801,0.00986308435841,0.986240353804,true,6252572,5.04644808568,25.2322474655,1,600,309824,291826,270164,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525474372392,2.74517180849,21460641,0.00177547995586,0.00177390472372,0.176658768596,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525434233035,2.68247206939,21460642,0.00979879785907,0.00975094606356,0.974972180224,true,6248932,5.04938763936,25.2469455581,1,600,309792,291908,269906,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525434233035,2.68247206939,21460642,0.00161435403765,0.00161305166909,0.160626874682,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.526840583487,2.81051714064,21460643,0.00974695503658,0.00969960742688,0.969813862806,true,6231604,5.0634282923,25.3171459547,1,600,308644,290880,269027,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.526840583487,2.81051714064,21460643,0.00161938317795,0.00161807268451,0.16112726993,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.528801197049,2.76844594765,21460644,0.00983201757806,0.00978384131247,0.978277514441,true,6241803,5.05515473654,25.2757887425,1,600,308929,291076,269524,8,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.528801197049,2.76844594765,21460644,0.00177702738364,0.00177544940532,0.176812736365,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.526767285771,2.83862351894,21460645,0.0098833571204,0.00983467725193,0.983385755906,true,6268079,5.03396335624,25.1698190147,1,600,310213,292239,270889,14,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.526767285771,2.83862351894,21460645,0.00182306336027,0.00182140258965,0.181393277483,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525509016318,2.74073215222,21460646,0.00993117328179,0.00988202202487,0.988143423916,true,6272459,5.03044818627,25.152244917,1,600,310078,292052,270777,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525509016318,2.74073215222,21460646,0.00180468765532,0.00180306018572,0.17956491023,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.52695084273,2.89028790887,21460647,0.0102392103247,0.0101869680692,1.0187928517,false,6255306,5.04424243994,25.2212152371,1,600,310172,291693,270212,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.52695084273,2.89028790887,21460647,0.00178476452257,0.00178317277748,0.177582575208,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.525236162513,2.86082317022,21460648,0.00974292844242,0.00969561988107,0.969413220059,true,6248845,5.04945793983,25.2472989809,1,600,309408,291690,269738,9,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.525236162513,2.86082317022,21460648,0.00164027345306,0.00163892893979,0.163205834807,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.52743647668,2.79534187943,21460649,0.00968303231025,0.00963630270261,0.963453605073,true,6264367,5.03694627087,25.1847495525,1,600,309994,292297,270461,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.52743647668,2.79534187943,21460649,0.00161860946406,0.00161730022224,0.161050286046,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.85,900,0.85,0.524416248277,2.64466158357,21460650,0.00990550351315,0.00985660559923,0.985589303436,true,6257152,5.04275427543,25.2137713771,1,600,310129,292123,270183,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.85,900,0.85,0.524416248277,2.64466158357,21460650,0.00173795483205,0.00173644546308,0.172925050205,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.552610769731,2.88779734753,21560621,0.0100001292735,0.00995029423803,0.99500448734,true,6254778,5.04466825201,25.2233484546,1,600,310312,292155,270367,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.552610769731,2.88779734753,21560621,0.00180816936783,0.00180653561445,0.17991133771,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.549353529613,2.86750360852,21560622,0.0100308324883,0.0099806914802,0.998059431501,true,6250153,5.04840121514,25.2420091156,1,600,309889,291840,270187,15,11
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.549353529613,2.86750360852,21560622,0.00175188168212,0.00175034803313,0.174310760124,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.553791146011,2.79268908125,21560623,0.00994375650684,0.00989448082382,0.98939544427,true,6247125,5.05084819017,25.2542483142,1,600,309486,291445,269652,9,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.553791146011,2.79268908125,21560623,0.00165458716008,0.00165321908538,0.164630036667,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.54987222617,2.76085895281,21560624,0.00985164735677,0.00980327884577,0.980230660982,true,6270668,5.03188496026,25.1594252797,1,600,310729,292803,270835,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.54987222617,2.76085895281,21560624,0.00154858835675,0.00154738991251,0.154083244513,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.549460034707,2.84846738731,21560625,0.0100358655849,0.00998567433044,0.998560220394,true,6226660,5.06744868035,25.3372523953,1,600,308638,290390,269087,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.549460034707,2.84846738731,21560625,0.00181958164776,0.00181792721268,0.181046850004,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.549246620053,2.77283370516,21560626,0.00992664334988,0.00987753684769,0.987692699486,true,6235468,5.06029058284,25.3014668666,1,600,309210,291231,269457,8,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.549246620053,2.77283370516,21560626,0.00167644457756,0.00167504012928,0.1668048314,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.550079193194,2.77460440631,21560627,0.0100137191562,0.00996374880594,0.996356669283,true,6265650,5.03591486917,25.1795821663,1,600,310525,292382,270664,8,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.550079193194,2.77460440631,21560627,0.00168476200191,0.00168334358708,0.167632408157,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.551887367561,2.90050926465,21560628,0.00992865661576,0.00987953022545,0.987893017754,true,6269808,5.0325751602,25.1628770769,1,600,310782,292713,270759,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.551887367561,2.90050926465,21560628,0.00164839744894,0.00164703958806,0.164014165593,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.551137510752,2.75093693623,21560629,0.0100575087151,0.0100071011075,1.00071369372,false,6271367,5.03132411163,25.1566216743,1,600,310749,292505,270707,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.551137510752,2.75093693623,21560629,0.00169249914084,0.00169106767187,0.168402247,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.551287979779,2.81014482749,21560630,0.00997647280541,0.00992687288173,0.992650688577,true,6225275,5.068576087,25.3428809169,1,600,309048,290897,269236,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.551287979779,2.81014482749,21560630,0.00174994739739,0.0017484171322,0.174118300413,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.552829750302,2.79422250532,21560631,0.0101002919138,0.0100494552644,1.00497058616,false,6231947,5.06314960638,25.3157666456,1,600,309177,291086,269052,19,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.552829750302,2.79422250532,21560631,0.0016306020294,0.00162927332021,0.162243536253,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.551076701476,2.78429340499,21560632,0.0100147257788,0.00996474539838,0.996456827395,true,6261590,5.03918014434,25.1959082278,1,600,310511,292281,270445,8,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.551076701476,2.78429340499,21560632,0.00173892197441,0.00173741092559,0.173021280061,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.554027779117,2.76649108665,21560633,0.0101314980037,0.010080347268,1.00807556597,false,6242522,5.0545724949,25.2728716054,1,600,310004,291613,269827,10,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.554027779117,2.76649108665,21560633,0.00179695051639,0.00179533696744,0.178795071387,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.549648192634,2.91811231981,21560634,0.0100424088968,0.0099921522818,0.999211274451,true,6228621,5.0658532603,25.3292725629,1,600,309222,291071,269251,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.549648192634,2.91811231981,21560634,0.00168901742832,0.00168759184111,0.168055819521,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.548872763463,2.78866220859,21560635,0.0101496179105,0.0100982843574,1.00987848152,false,6246796,5.05111420319,25.2555735772,1,600,310102,291747,269677,12,11
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.548872763463,2.78866220859,21560635,0.00169868885198,0.00169724689667,0.169018118075,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.547925040269,2.81207732925,21560636,0.00993519991276,0.00988600885656,0.988544070326,true,6247129,5.05084495614,25.2542287825,1,600,309681,291686,269902,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.547925040269,2.81207732925,21560636,0.00165748858718,0.00165611571159,0.164918726234,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_0.9,900,0.9,0.550964674369,2.77157873427,21560637,0.0100021426095,0.00995228753877,0.995204812588,true,6268425,5.03368549516,25.1684359309,1,600,310381,292312,270852,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_0.9,900,0.9,0.550964674369,2.77157873427,21560637,0.00185149734584,0.00184978438197,0.184222435233,true,157766400,0.2,1,1,1,,,,,
